title|publish_date|text|url
Somali president wades muddy water to access flood-hit town|03/11/2019|"Somalia President Mohamed Abdulahi Farmajo on Saturday waded through knee-deep muddy waters to access streets of Beledweyne town which was recently nearly washed away by floods.

He reportedly ordered parliament to donate their salaries to relieve about 100,000 families affected by this disaster.

Beledweyne is a city in central Somalia. Located in the Beledweyne District, it is the capital of the Hiiraan province.

The town is situated in the Shebelle Valley near the Ethiopia border, some 210 miles north of Mogadishu.

Victoria University

President Farmajo shocked onlookers when he stepped in and paddled across flooded streets to coordinate rescue efforts in Beledweyne caused by floods.

The first footage that came out shows president Farmaajo walking through flooded streets to assess the destruction of property and give relief foods to affected families.

President of Somalia Mohammed Abdullaahi Farmaajo.wading through a knee deep flood wash to assess the destruction of property and give relief foods to affected families in Beletweyne. In Kenya it'll be ""Kenyans for Kenya"" run by Red Cross and Safaricom.

pic.twitter.com/BBNRZM4qL7 — Jabura 🇰🇪 (@rariedabull) November 2, 2019

He thanked well-wishers for standing with Somalia, including, and mostly selfless citizens, for expressing a true sense of brotherhood and patriotism to be in solidarity with fellow citizens in Beledweyne.

President Farmajo, Speakers of the Lower House and the Upper House of the parliament and the Prime Minister had earlier announced to donate their salaries of October to the flood victims in the country.

The money will be handed over to the Emergency Commission.

The floods

More than 200,000 people, half of them children, have fled their homes following massive floods that have left most of a town in central Somalia under water, Save the Children said on Thursday.

People have been evacuated using tractors and boats from neighborhoods that have been submerged in water in Beledweyne town after days of rainfall and flooding, the charity said.

Thousands of residents in makeshift camps are in desperate need of food and water, the organization said.

Save the Children said its staff are working tirelessly screening children, but resources are inadequate to address the humanitarian scale of the problem.

“Somalia is on the front line of the climate crisis, and resources are being stretched to their limits,” Mohamud Mohamed Hassan, Save the Children Somalia Country Director said.

President Farmajo and his delegation walking through flooded streets

“The current needs are huge and we’re in danger of being overwhelmed if donors don’t step up urgently. Right now, our main concern is the potential health crisis, including cholera and malaria outbreaks, which are devastating diseases for children,” he added.

More than 85 percent of Beledweyne, home to an estimated 400,000 residents, has been inundated by floods, the UN’s Office for the Coordination of Humanitarian Affairs (OCHA) said on Monday following an assessment of the area by the UNHCR-Protection Return Monitoring Network (PRMN).

OCHA said three people, including two children were reported to have drowned after a river in the town burst its banks on Saturday due to the rains.

A boat carrying 20 people also capsized on the river, and many passengers are feared missing, the UN agency said in a report.

Floods from the river had destroyed farmlands, roads, and other infrastructure in surrounding areas, according to the UN agency.

The President of the Southwestern State H.E. Laftagareen has had a meeting with the entire humanitarian agencies operating in Baidoa and the Southwestern State Flood Emergency Committee, so as to deliver humanitarian aid to the floods affected people in Bardaale district."|http://edge.ug/2019/11/03/somali-president-wades-muddy-water-to-access-flood-hit-town/
MPs fault KCCA for city floods|19/06/2019|"Members of Parliament have decried what they regard as laxity in Kampala Capital City Authority’s (KCCA) approach towards managing the torrential floods in Kampala.

This was in response to a statement presented to Parliament on Tuesday, 18 June 2019 by the State Minister for Kampala City, Benny Namugwanya, on KCCA’s plans for controlling floods.

The MPs blamed the problem of flooding on the incompetence of KCCA, citing their failure to implement development projects in the city and corruption.

Hon. Richard Gafabusa Muhumuza (NRM, Bwamba County) said people have been given permission to build in wetlands and thus obstructing water catchment areas.

Victoria University

“The ecological purpose of swamps and wetlands has been undermined and because of corrupt officials, people have plans that have been approved by KCCA,” he said.

Hon. Fred Mwesigye (NRM, Nyabushozi County) said that citizens are to blame to a certain extent because of their actions in waste disposal.

“There is gross indiscipline with people violating rules and dumping carelessly; other people have built in wetlands; there is a lot of pollution of Lake Victoria; and the city needs to be decongested by building satellite cities,” Mwesigye added.

He noted that all these issues need to be addressed by the government through the responsible government agencies.

Hon. Gordon Arinda Kakuma (NRM, Bushenyi-Ishaka Municipality) further criticised the Minister for lamenting over floods without giving any real solutions.

“We need to see action from KCCA instead of the Ministers of Kampala lamenting about the causes of flooding. There are laws to stop people from building in wetlands, poor disposal of waste and KCCA has been provided funds to improve the drainage of the city,” he added.

Hon. Betty Nambooze (DP, Mukono Municipality) and also Shadow Minister for Kampala Capital City Authority added that Kampala has become a battle ground of antagonistic politics at the expense of service delivery.

“Kampala leadership has failed to internalise the law constituting them. We gave them a Kampala Metropolitan Physical Planning Unit for them to effectively plan and organise this city,” she said.

Nambooze added that the Kampala Metropolitan Police should be instructed not to be selective in clamping down on people breaking the laws so that if they have to evacuate people from wetlands, no one is left behind.

She said that KCCA was given a grant to rectify the issue of drainage but they have failed.

“KCCA got money in form of a US$200 million grant to implement the Kampala Drainage Master Plan. However, it is going to expire in December before it is implemented,” she noted, adding that all this would go a long way to solve the problems of flooding.

Hon. Benny Namugwanya responded saying her statement was meant to inform Parliament about some of the challenges faced in trying to control floods in the country.

Namugwanya said that despite receiving funds from development partners to overhaul the drainage of Kampala, the government had failed to meet its part of the funding obligations."|http://edge.ug/2019/06/19/mps-fault-kcca-for-city-floods/
Floods kill 17 people in Buyende|23/04/2019|"About 17 people are reported to have been killed in floods that hit villages in Kidera sub-county Buyende district.

The first 15 victims died on Tuesday following heavy rains, according to Kidera Sub-county Chairman, William Kiiza.

According to reports, 40 were injured the storm that ravaged the villages of Kabugudo, Nabweyo, and Nakabembe in Kidera town council.

Kiiza told Daily Monitor that two more bodies were discovered later in the afternoon amid fears of starvation and cholera outbreak in the area.

Victoria University

Kiiza said that over 80 people are admitted to both Kidera Health Centre IV and Kamuli Hospital.

The heavy rains swept homes leaving dozens of people homeless while in Tororo, a woman from Amoni Villages in Malaba Town Council is reported to have drowned in River Malaba.

Regina Ekakol was swept by floods as she tried to uproot vegetables she had planted along the flooded river banks.

Several people who had gone to their gardens, narrowly escaped by climbing trees as the river broke its banks. Their crops and livestock did not survive.

In Kumi District, three children aged between two and four died on Monday after being buried by a mass of loose soil at a murram excavation site at Okes Village on the Kumi-Ngora road."|http://edge.ug/2019/04/23/floods-kill-17-people-in-buyende/
Floods kill 14 in Tanzania capital Dar|18/04/2018|"Fourteen people have died as a result of days of torrential rains and flooding in Dar es Salaam, Tanzania’s economic capital, police said Tuesday.

“The balance sheet has worsened. This morning, we have reached 14 killed,” city police chief Lazaro Mambosasa told reporters.

The number killed has been slowly rising as heavy rains have continued to hit the East African nation since the weekend.

On Monday, Dar es Salaam regional commissioner Paul Makonda ordered primary schools closed for two days and advised families to leave inundated areas in a bid to limit the loss of life.

Source: AFP"|http://edge.ug/2018/04/18/floods-kill-14-in-tanzania-capital-dar/
Cabinet notes city floods, approves transition policy|18/06/2019|"Cabinet Sat on Monday June 17th at State House Entebbe, and approved the National Transitional Policy.

The objectives of the Policy are; to address the gaps in the formal Justice system for post conflict situations; to formalize the use of traditional justice mechanism in post conflict situations; to address gaps in the current amnesty process; to facilitate reparation processes and programmes and to facilitate reconciliation and Nation Building.

Cabinet noted the State of Flooding in Kampala and the interventions being undertaken by Kampala Capital City Authority (KCCA) to address the drainage challenges and floods in Kampala.

Cabinet approved the use of Eprinomectin for sustainable Management of Ticks, Tick-borne Disease and Tick Resistance to Acaricides in the country.

Victoria University

The main purpose of this approval is to provide an emergency solution to ticks, tick-borne disease and tick resistance to acaricides challenges in the 31 worst affected Districts."|http://edge.ug/2019/06/18/cabinet-notes-city-floods-approves-transition-policy/
Kadaga mourns Kamuli, Buyende flood deaths|25/04/2019|"The Speaker of Parliament, Rebecca Kadaga, has sympathized with the families that lost lives during Monday’s fierce hailstorm in Kamuli and Buyende, and appealed to local leaders to spearhead replanting of trees to mitigate the adverse effects of climate change.

In a statement issued on Tuesday, 23 April 2019, Kadaga said she had asked Government to provide relief to people that lost property in the hailstorm.

“I have already contacted the government to provide relief to the survivors especially those whose houses, property and gardens were destroyed,” she said.

According to Police, 13 people died in Kidera sub county in Buyende district, while another four perished in Kamuli district, including three in Balawoli and one in Namasagali. The Speaker represents Kamuli district in Parliament.

Victoria University

Kadaga urged local leaders to be on the lookout to avoid further destruction of the environment.

“The hailstorms have become fierce and resulted in fatalities because of rampant deforestation. Hundreds of acres of land have been cleared off forest cover,” she said adding “I therefore urge leaders at the lower level to check wanton abuse of the eco-system.”

She further urged leaders to encourage the population to stop deforestation and replace the trees by planting fruit trees such as mangoes, oranges and paw paws.

“Let us take advantage of the rainy season to start the re-afforestation programme; this will increase on the forest cover and will provide quick financial income to our communities,” she said."|http://edge.ug/2019/04/25/kadaga-mourns-kamuli-buyende-flood-deaths/
Fake drugs flooding market, warns Kadaga|22/02/2019|"The Speaker of Parliament, Rebecca Kadaga, has called on government to come up with a campaign against the sale of fake drugs on Uganda’s market.

Kadaga said the campaign should additionally be able to address self-medication by the public.

“I think we need a very big campaign to inform our people to go to the right places. In the market places, you find drugs displayed in the sun, people busy buying them; you don’t know whether they are expired, you don’t know whether they have been contaminated,” she said.

Kadaga was speaking at the celebration of Joint Medical Stores’ 40 years of service, in Jinja, on Thursday, 21 February 2019.

The Vicar General, Rev. Fr. Paul Musana, who represented the Archbishop of Kampala Archdiocese, noted that the sale of fake drugs puts pressure on suppliers of quality medicines.

Victoria University

“The biggest challenges we have are fake drugs and fake doctors; it is like a way of life which everyone has taken on because people like cheap things,” said Musana adding that “we call upon your support such that Parliament helps us ensure quality.”

Kadaga was happy to note that JMS was manufacturing a supplement called ‘Replenish’ from the local herb, Moringa, for treating children with the nodding disease syndrome and other chronic illness.

“You are doing import substitution because we do not have to import these drugs, and you are creating employment for those working in the industry, the Moringa growers and those who are going to market the products,” she said.

Kadaga was equally pleased that an earlier government programme encouraging Ugandans to grow Moringa will finally realize the desired results.

Upon a request from JMS, Kadaga pledged to work through the Parliamentary Budget Committee and advocate for increased funding for mission health facilities, saying that the funding has stagnated at Shs16 billion."|http://edge.ug/2019/02/22/fake-drugs-flooding-market-warns-kadaga/
Floods kill 280 people in East Africa|06/12/2019|"By XINHUA

At least 280 people have been killed and more than 2.8 million others affected by unusually heavy rainfall and flooding in eastern Africa, the United Nations (UN) humanitarian agency said on Thursday.

The UN Office for Coordination of Humanitarian Affairs (OCHA) said homes, infrastructure and livelihoods have been destroyed and damaged in the hardest-hit areas, and the risk of communicable diseases including cholera is rising.

“Primarily driven by the Indian Ocean Dipole (IOD), the heavy rains are likely to persist into December and to intensify in Kenya, Tanzania and Uganda,” OCHA said in its latest regional Flash Floods Update.

The UN agency said the annual short rains which ordinarily last from October to December have been exceptionally heavy in Kenya and affected more than 160,000 people in 31 of the country’s 47 counties.

Victoria University

“At least 132 people have reportedly died, including 72 who were killed by a landslide which buried their homes in West Pokot County,” said OCHA.

The storms have caused destruction and damage of key infrastructure in Kenya, including houses, health facilities and schools, displacing an unconfirmed number of people and disrupting basic services. Roads and bridges were damaged, hampering effective humanitarian response efforts in affected areas.

In Djibouti, the report says the equivalent of two years’ rainfall fell in one day, causing flash floods that have affected up to 250,000 people, including nine people killed.

“In many areas, the floods are coming on the back of consecutive droughts, while in others people impacted by the floods are also suffering from conflict and violence,” said OCHA.

“As families struggle to cope with these compounding and complex shocks, there is a high risk of their adopting negative coping mechanisms, including school drop-out and early marriage,” it warned.

According to OCHA, flooding in Somalia has affected 547,000 people, including an estimated 370,000 who have been displaced and 17 killed. In South Sudan, where 908,000 people have been affected since June, the flooding has submerged entire communities, destroyed or rendered inaccessible basic services and markets, and caused crop losses which will result in an early start of the lean season in January.

The UN agency said more than 420,000 people were affected by floods from August to October in Sudan, during which 78 people died and 49,500 homes were destroyed.

OCHA said about 570,000 people have been affected in Ethiopia, including more than 200,000 displaced, and rains have negatively affected the harvest season.

In Burundi, it said, 3,100 people were affected by torrential rains in Munyinga province, while in Uganda, flooding and landslides have impacted at least 12 districts, including Bundibugyo district, where more than 4,000 people were affected.

In Tanzania, said the UN agency, the death toll is over 50, including 10 people who were drowned by a flood-swollen river."|http://edge.ug/2019/12/06/floods-kill-280-people-in-east-africa/
1 dead, 2 missing in River Ssezibwa floods|05/11/2019|"One person is reported dead and two others missing after being entangled in floods on River Ssezibwa at Kyabazaala Village, Kasawo Sub-county, in Mukono District.

The officer in-charge of Kateete Police Post, Joseph Muliika, told Daily Monitor the incident happened on Sunday.

He identified the deceased as Peter Wabwire, 38, a resident of Kyabazaala village.

Wabwire who was riding on a motorcycle to Kabimbiri trading centre, ignored police warning to travellers not to use the section where a bridge had been swept by water.

Victoria University

Marine police retrieved Wabwire’s body but his motorcycle is still missing.

Police divers as well as local fishermen are still searching for the missing people [a man and woman].

River Ssezibwa bust its banks and swept away a bridge on a major road that connects Mukono and Kayunga districts last week."|http://edge.ug/2019/11/05/1-dead-2-missing-in-river-ssezibwa-floods/
Several dozen miners believed trapped after Zimbabwe floods today|14/02/2019|"HARARE, Zimbabwe (Associated Press) — Media in Zimbabwe say several dozen artisanal miners are missing after rains flooded mines while they were underground.

State broadcaster ZBC said late Wednesday that 38 miners were trapped underground, while the state-run Herald newspaper put the number at 23.

Reports say the gold miners went underground near the town of Kadoma before heavy rains destroyed a dam wall, resulting in massive flooding. Police say rescue teams and pumps to drain the water were mobilized.

Large groups of men, women and children using picks, shovels and hoes are a common sight in Zimbabwe’s mineral-rich fields. The artisanal miners operate without regulation and safety standards are hardly practiced.

Illegal mining has become rampant in a country where many people are unemployed."|http://edge.ug/2019/02/14/several-dozen-miners-believed-trapped-after-zimbabwe-floods-today/
Winnie Byanyima mourns 200 dead in Sierra Leone floods|15/08/2017|"Oxfam International Executive Director, Winnie Byanyima, has expressed her sorrow at the passing of about 200 people in the Sierra Leone capital, Freetown, after a mudslide and heavy flooding.

The catastrophe in the early hours of Monday followed hours of heavy rains.

Witnesses described a hillside collapse in the Regent area and said roads became “churning rivers of mud.”

Sinneh Kamara, a technician at the Connaught Hospital mortuary, told state media that a lack of space is forcing workers to leave bodies on the floor.

“The capacity at the mortuary is too small for the corpses,” he said.

Victoria University

Kamara said the death toll will likely rise, as many people were sleeping in their homes when the flooding and mudslide happened.

“Deepest sympathy with Sierra Leone families and communities that have lost loved ones,” Winnie Byanyima said in a tweet.

She said Oxfam is on the ground with other humanitarians helping.

State television halted regular programming and showed scenes of people carrying loved ones’ remains in rice sacks to morgues, while others were seen digging through the mud in search of missing family members.

Government officials deployed military personnel to assist with rescue operations.

Deepest sympathy with #SierraLeone families & communities that have lost loved ones. @oxfam on ground w/ other humanitarians helping. https://t.co/q8fAATYzLB — Winnie Byanyima (@Winnie_Byanyima) August 14, 2017

Vice President Victor Foh, who came to the Regent area, told Reuters that “It is likely that hundreds are lying dead underneath the rubble.”

He said a number of illegal buildings were constructed in the area.

“The disaster is so serious that I myself feel broken,” he said. “We’re trying to cordon [off] the area [and] evacuate the people.”

Some impoverished areas in Sierra Leone’s capital are located near sea level and have poor drainage systems, which increases flooding during rainy season.

Source: Voice of America"|http://edge.ug/2017/08/15/winnie-byanyima-mourns-200-dead-in-sierra-leone-floods/
Gov’t report: 26 dead, 15 injured in flood disasters|29/09/2017|"Martin Owor Commissioner, Relief, Disaster Preparedness and Management Office of the Prime Minister, has released a government report on the recent mudslides and flood disasters across the country.

Rubanda District suffered a mudflow disaster (i.e lots of water-and-mud from the mountains) which happened on Tuesday 26th September 2017 in the evening following a heavy rainfall.

It washed away Nfasha trading Centre, which hosts people mostly from Bufundi and Muko subcounties.

13 people are confirmed dead (11 from Muko subcounty & 2 from Bufundi subcounty), 15 injured and admitted in Kabale Hospital and 7 homes were washed away. Over 50 other homes were damaged.

The number of missing persons is being established through a house-to-house assessment. There are fears some people could have been washed into Lake Bunyonyi.

Victoria University

Government Response Actions

The Office of the Prime Minister Disaster Management team is on the way to join the district Disaster Management Committee carry out a detailed assessment in all the five affected subcounties of Muko, Nyamweru, Ikumba, Ruhisha and Bufundi.

The Office of the Prime Minister has dispatched 25 metric tons (one trailer) of relief food for the survivors.

Each of the bereaved families will be given 3 bags (300kgs) of relief food to support mourners.

The balance of the relief food will be given to registered survivors following the on-going assessment.

After the detailed assessment more relief help including non-food commodities will be delivered

Sironko and Bududa floods and landslides

On the 27th August a landslide occurred in Bududa, there were no deaths.

On the 28th August another landslide occurred in Sironko District. It buried 10 people. Much of lower Bulambuli is currently flooded.

Government Response Actions

Government delivered 50 metric tons (500 bags or two trailers) of relief food to Sironko immediately.

Bududa survivors received 25 metric tons of relief food. Each of the 10 bereaved families in Sironko was given 100kgs of maize flour to support mourners.

The bereaved families will receive additional 100kgs of maize flour and 100kgs of beans this week when more deliveries are made to Sironko, Bududa and Bulambuli.

Government intends to resume the use of earthmoving excavators in the search for the remaining 8 bodies when the wet ground has settled.

Kisiizi floods disaster

On 11th September a massive flood swept through Kisiizi hospital. Three infants died when the floods destroyed the generator power supply source.

All the hospital linen (Mattresses, blankets and bedsheets) were destroyed. The hospital wards and compound was flooded for hours and later a huge volume of silt (mud) covered the whole hospital.

The gravity water supply system was destroyed, the Oxygen concentrator was destroyed, alot of other hospital equipment were damaged and patients had to be transferred to less flooded wards.

Government Response Actions

The river bed has been drenched making it deeper and wider and chances of another flooding of the hospital is now minimal. The water supply system was repaired by NWSC and UPDF engineers.

Ministry of Energy and Umeme made temporary hydro-power connection to the Hospital. The Hospital Generator has now been repaired and power supply restored.

MoH pledge to procure and donate to the Hospital a new Oxygen concentrator by first week of October. OPM will deliver a donation of 200 hospital mattresses, 200 hospital blankets and 400 hospital bed sheets by first week of October.

The main cause of the increasing incidences of climate related disasters is environmental degradation, especially wetlands degradation and tree cutting."|http://edge.ug/2017/09/29/govt-report-26-dead-15-injured-in-flood-disasters/
Police rescues man from drowning in Entebbe road floods|08/11/2017|"Police on Tuesday rescued a man from drowning in the flood waters along Entebbe road.

The officers who carried out the daring feat were identified as ASP Kaigwa, the Officer-in-Charge of traffic Kajjansi, ASP Musooba, the Officer-in-Charge of Kajjansi Police Station and a one Cpl Ocom.

The victim nearly drowned when his RAV4 ended up submerged in a flood channel along Entebbe Road in the early morning rain that stretched to midday.

Parallel accidents

Police had earlier reported a motor accident that claimed the life of a resident of Kamunega Cell, Kaharo Sub County in Kabale District.

Victoria University

The deceased has been identified as Verirano Kabarekye aged 54.

The incident happened at Nkumbura along Ntungamo road when fuel tanker, registration number KBM002K/ZF0291 M/Benz lost control before knocking a pedal cyclist, killing him on the spot.

The vehicle was loaded with crude oil from Mombasa facing Kigali in Rwanda.

Regional Police Spokesman Elly Matte has confirmed the incident saying the driver, Kirau Muneni has been rushed to Kabale Medical Center in critical condition while an inquiry vide TAR 100/2017 has been opened to establish the cause of the accident.

KIU students

At the close of last week, an accident claimed lives of 6 occupants of a commuter taxi.

The accident involving a commuter taxi, registration number UAZ 179T and Isuzu Tipper registration number UAV 812L killed on the spot Fred Mutabazi, Frank Ngalabi, Samson Makwenjere, Vincent Kwizera, Fred Kassasi and Emmanuel Shema all students of Kampala International University.

Eye witnesses say the commuter taxi that was from Nakasongola rammed into the stationed Isuzu at Kakooge on Gulu – Kampala highway.

The commuter taxi had 13 occupants.

Savanna Regional Police Spokesman Paul Kangave has confirmed the accident saying the injured were rushed to Nsambya Hospital in Kampala.

He has however advised motorists to drive carefully ahead of this festive season and that FIKA salama operation will heighten to ensure and avoid such accidents.

Entebbe Police rescue a man from death’s doorstep in a submerged car on Entebbe – KLA road during heavy rainfall. pic.twitter.com/1USTSP8wzW — Uganda Police Force (@PoliceUg) November 7, 2017"|http://edge.ug/2017/11/08/police-rescues-man-from-drowning-in-entebbe-road-floods/
Mafabi: officials pocketing funds as people die in floods|31/08/2017|"Opposition Forum for Democratic Change [FDC] secretary general, Hon Nandala Mafabi, has lashed at government for being negligent and failing to care for people who are now perishing in floods and mudslides.

Mafabi was Thursday appearing on NBS TV “morning breeze” programme to assess government readiness to tackle disaster alongside Hon. Musa Ecweru, State for Relief and Disaster Preparedness and Refugees.

According to Mafabi, contingency fund takes 3% of the budget and no one should claim that there is no money.

“I want to tell Pamela Ankunda [Uganda Communications Commission public relations officer] that a bad economy causes insecurity. A poor person is the most dangerous one.”

He added: “If this government was serious, the Minister of Disaster Preparedness would be camping in the mountains during rainy season.”

Victoria University

According to Mafabi, the problem in Uganda is speaking the truth because “85% of people in civil service come from one region”.

Mafabi urged government to investigate where the contingency fund went. “The Auditor General must tell us where this money is.”

Ecweru, on the other hand, said the contingency fund Nandala talked about is in the constitution but for the last two financial years, the ministry hasn’t received it.

He said the challenge in Mt. Elgon region is accessibility.

“We are using rudimentary tools because we can’t take equipment there. The terrain in Mount Elgon affects the search and rescue operations unlike other affected places like Elegu.”

The discussion comes at a time ten people are reported missing following the mudslides that occurred on Monday evening in Rusave village in Bufupa parish in Masaba Sub County in Sironko district.

The mudslides claimed the life of 45-year-old Teopista Wanyenze, a resident of Rusave village.

Suwed Manshur, the Elgon Region Police Spokesperson, told Uganda Radio Network the mudslides also buried one home and destroyed four others.

He says 22 other houses are at high risk because of cracks on the mountains.

Ivan Wazemba, Sam Woyega, Cedrick Wodeya, Michael Wodiango and Jane Namono, all minors and 55-year-old Oliver Nabuzzale, Mike Walyango, Akim Fungo and Edwin Woniala are still missing."|http://edge.ug/2017/08/31/mafabi-officials-pocketing-funds-as-people-die-in-floods/
Elegu floods: police recovers two bodies|25/08/2017|"The body of Charles Kawoya, 30, a resident of Matanga in Masaka district has been recovered at Unyama bridge in Pabbo Subcounty by a team of police officers and local leaders.

He went missing when Elagu was flooded on Monday. It’s suspected he fell in the demolished Otong bridge while driving a crane Reg no UAX 917J following floods of 22nd Aug 2017.

Plans are under way to pick the body by relatives. Rescue teams continues to search for missing persons.

A second body was recovered today by a team of police officers who are combing the areas of Elegu after the floods.

The body of a 60 year-old male adult, Eberu Condo who went missing on 22 August 2017 when floods sub merged Elegu, was recovered today 25th August 2017 at around 11:00am from the swamps.

Victoria University

The body was handed over to the relatives for burial.

The office of Prime Minister has dispatched 910 bags of relief food to victims of Elegu flush floods in Amuru district.

The relief items for some 20,000 victims include 100 bags of Maize Flour, 800 bags of Rice and 10 bags of Beans.

Over the last eight years, the floods at Elegu struck in 2009, 2013, August 2014, May 2015 and currently August 2017."|http://edge.ug/2017/08/25/elegu-floods-police-recovers-two-bodies/
