,place_id,place_name,place_address,place_lat,place_long,country,phone_number,website,url,adm_lvl_1,adm_lvl_2
13,ChIJq8edU_8Ix0cRPBIfLDcAL2M,Studentendesk Rode Kruis Nijmegen,"Gelderselaan 14, 6523 LJ Nijmegen, Netherlands",51.8323602,5.873618,Netherlands,unknown,http://studentendesknijmegen.nl/,https://maps.google.com/?cid=7146931370623701564,Gelderland,Nijmegen
15,ChIJlyogGhQlx0cRDfNZYRstFQo,Het Nederlandse Rode Kruis,"Heiveldsestraat 21, 5711 PB Someren, Netherlands",51.4020406,5.7059291,Netherlands,+31 492 331 958,https://www.rodekruis.nl/,https://maps.google.com/?cid=726536510510854925,Noord-Brabant,Someren
19,ChIJw8ajLAGlx0cR9FuunJmyZRU,Rode Kruis Arnhem,"Cattepoelseweg 263, 6815 CD Arnhem, Netherlands",52.0036679,5.9099197,Netherlands,+31 26 443 1700,http://www.rodekruis.nl/arnhem,https://maps.google.com/?cid=1541834820272675828,Gelderland,Arnhem
1,ChIJRRGdWcSEx0cR5GwM-c6ftJI,Rode Kruis Doetinchem,"Bachlaan 7, 7002 MZ Doetinchem, Netherlands",51.96682999999999,6.301705,Netherlands,+31 314 330 454,http://www.rodekruis.nl/doetinchem,https://maps.google.com/?cid=10571249936635817188,Gelderland,Doetinchem
3,ChIJMyCekpsIx0cR1uz8-ty0L_g,Stichting Interregionale Rode Kruis,"Weg door Jonkerbos 90, 6532 SZ Nijmegen, Netherlands",51.8203548,5.8318575,Netherlands,+31 24 365 7711,unknown,https://maps.google.com/?cid=17883711506508213462,Gelderland,Nijmegen
5,ChIJn1XvuWtUxkcRJFea3RnV7GU,Het Nederlandse Rode Kruis - Afdeling Rhenen,"Kerkstraat 1, 3911 LD Rhenen, Netherlands",51.9570434,5.5653201,Netherlands,+31 6 51083414,http://www.rodekruis.nl/,https://maps.google.com/?cid=7344479399403214628,Utrecht,Rhenen
6,ChIJU4yAXRx7uEcR-LD48eDnf3s,Rode Kruis Achterhoek Oost,"Gasthuisstraat 78, 7101 DX Winterswijk, Netherlands",51.973462,6.715387,Netherlands,unknown,https://rodekruis.nl/achterhoek-oost/,https://maps.google.com/?cid=8899086342025687288,Gelderland,Winterswijk
12,ChIJY6QqTptRxkcReD_3ZRC8Pno,Rode Kruis Veenendaal,"De Sterke Arm 10, 3901 ER Veenendaal, Netherlands",52.02199719999999,5.5563156,Netherlands,+31 318 517 040,http://www.rodekruis.nl/,https://maps.google.com/?cid=8808684699799469944,Utrecht,Veenendaal
15,ChIJ0RFi4WGrx0cRtdYtpMUfgkw,Rode Kruis afdeling Renkum-Wageningen,"Nederland, Netherlands",51.9691868,5.6653948,Netherlands,+31 85 060 3100,http://rodekruis.nl/Renkum-Wageningen,https://maps.google.com/?cid=5513003827578394293,Gelderland,Wageningen
18,ChIJof67Dd9WxkcRjDRah7oFiNQ,Rode Kruis Lienden,"Dorpsstraat 26, 4031 ME Ingen, Netherlands",51.96079169999999,5.4836395,Netherlands,+31 344 603 719,http://www.rodekruis.nl/,https://maps.google.com/?cid=15314496831566263436,Gelderland,Buren
1,ChIJ120dnsx6uEcRHnvjbRK_lPs,Het Nederlandse Rode Kruis,"Gasthuisstraat 78, 7101 DX Winterswijk, Netherlands",51.97343840000001,6.715364200000001,Netherlands,+31 543 523 939,https://www.rodekruis.nl/,https://maps.google.com/?cid=18128324485947030302,Gelderland,Winterswijk
13,ChIJN89OC5HHx0cROLbl4m7exyI,Rode Kruis afdeling Apeldoorn,"Schuttersweg 41, 7314 LD Apeldoorn, Netherlands",52.213856,5.9433047,Netherlands,+31 55 355 3340,https://www.rodekruis.nl/apeldoorn/,https://maps.google.com/?cid=2506216285489444408,Gelderland,Apeldoorn
14,ChIJe_fNOIgTuEcRS-3YrKbfIfA,Rode Kruis Enschede,"Blekerstraat 81, 7513 DT Enschede, Netherlands",52.215683,6.884497000000001,Netherlands,+31 53 431 3036,http://www.rodekruis.nl/enschede,https://maps.google.com/?cid=17303357150291619147,Overijssel,Enschede
15,ChIJRRP6tbwJxkcR8gaHfyT8Ykw,The Netherlands Red Cross Society,"Valkenburgerstraat 24, 1011 LZ Amsterdam, Netherlands",52.3702505,4.9080238,Netherlands,+31 20 622 6211,unknown,https://maps.google.com/?cid=5504238928288745202,Noord-Holland,Amsterdam
16,ChIJ5bwDwJgauEcRIAiSzyms_ZY,Het Nederlandse Rode Kruis,"Gunnerstraat 32A, 7597 LH Saasveld, Netherlands",52.3415939,6.836790799999999,Netherlands,+31 541 661 401,https://www.rodekruis.nl/,https://maps.google.com/?cid=10880041570373077024,Overijssel,Dinkelland
19,ChIJKy5euUDqx0cR9BKLG_wufoU,Rode Kruis,"H.G. Gooszenstraat 10, 7415 CL Deventer, Netherlands",52.2633228,6.1671833,Netherlands,+31 570 622 018,http://www.rodekruis.nl/deventer,https://maps.google.com/?cid=9619177514438693620,Overijssel,Deventer
0,ChIJaZ80Z0i3xUcRopYn1OGKoXY,Red Cross department Hague,"Zilverstraat 2, 2544 ER Den Haag, Netherlands",52.0513234,4.2609362,Netherlands,+31 70 350 5333,http://www.rodekruis.nl/denhaag,https://maps.google.com/?cid=8548266270257551010,Zuid-Holland,Den Haag
1,ChIJO5VhDfayxUcRNYuZ5hZ-aow,Het Nederlandse Rode Kruis - Afdeling Westland-West,"Meloenstraat 40 A, 2671 LA Naaldwijk, Netherlands",51.9876076,4.210025799999999,Netherlands,+31 6 51587152,http://www.rodekruis.nl/westland,https://maps.google.com/?cid=10118038149664443189,Zuid-Holland,Westland
2,ChIJe1KsoX9SxEcRXvs9tzqltRc,The Netherlands Red Cross Society,"Sint Catharijnehof 19, 3231 XS Brielle, Netherlands",51.9032622,4.162404599999999,Netherlands,+31 181 414 334,http://www.rodekruis.nl/,https://maps.google.com/?cid=1708453305257950046,Zuid-Holland,Brielle
3,ChIJ9xaJ4uC2xUcR_ogvRTflT-s,The Netherlands Red Cross,"Anna van Saksenlaan 50, 2593 HT Den Haag, Netherlands",52.0818604,4.346826,Netherlands,+31 70 445 5678,http://www.rodekruis.nl/,https://maps.google.com/?cid=16956023147619911934,Zuid-Holland,Den Haag
4,ChIJs0Dt3GyzxUcRdo14efCsOgg,The Netherlands Red Cross Society,"Burg, Burgemeester Crezeelaan 32A, 2678 KX De Lier, Netherlands",51.9728977,4.2544826,Netherlands,unknown,https://www.rodekruis.nl/westland/,https://maps.google.com/?cid=592976449782713718,Zuid-Holland,Westland
5,ChIJ1yANLZa1xUcR8qTk1vOQZkA,The Netherlands Red Cross Society,"Vulcanusweg 263, 2624 AV Delft, Netherlands",51.9967193,4.3604048,Netherlands,+31 15 212 3550,http://www.rodekruis.nl/,https://maps.google.com/?cid=4640555843008636146,Zuid-Holland,Delft
7,ChIJ-eUD8vBMxEcRHUM7RqBVLHQ,Rode Kruis Voorne Putten,"Plantageweg 4, 3232 LE Brielle, Netherlands",51.897403,4.166385,Netherlands,+31 6 51439068,http://www.rodekruis.nl/afdeling/voorneputten,https://maps.google.com/?cid=8371159954236326685,Zuid-Holland,Brielle
9,ChIJoYjuqva2xUcRyKoXr4h4850,The Netherlands Red Cross Society,"Kerklaan 122, 2282 CN Rijswijk, Netherlands",52.0533418,4.3362815,Netherlands,+31 70 336 8913,http://www.rodekruis.nl/denhaag,https://maps.google.com/?cid=11381573211743824584,Zuid-Holland,Rijswijk
10,ChIJs0I770y2xUcRzzhBH4JbdHM,The Netherlands Red Cross Society,"Herenstraat 165, 2271 CE Voorburg, Netherlands",52.0664947,4.3619808,Netherlands,+31 70 386 4166,https://www.rodekruis.nl/leidschendam-voorburg/,https://maps.google.com/?cid=8319375026088392911,Zuid-Holland,Leidschendam-Voorburg
11,ChIJ5RqCn2-4xUcRSkXJnf_5QQU,The Netherlands Red Cross Society,"Van Heeckerenstraat 2, 2242 GX Wassenaar, Netherlands",52.140234,4.392202,Netherlands,+31 70 511 3992,http://www.rodekruis.nl/,https://maps.google.com/?cid=378858719935022410,Zuid-Holland,Wassenaar
12,ChIJvcwHzU6xxUcRUAvoMIMu8_U,The Netherlands Red Cross Society,"Leyweg 831, 2545 HA Den Haag, Netherlands",52.04450569999999,4.280571399999999,Netherlands,+31 70 359 9688,http://rodekruis.nl/,https://maps.google.com/?cid=17722560099629140816,Zuid-Holland,Den Haag
14,ChIJD3J4wB3IxUcRQWYgFVlmOlI,Het Nederlandse Rode Kruis - Afdeling Leidschendam,"Veurse Achterweg 14, 2264 SG Leidschendam, Netherlands",52.0944209,4.403255199999999,Netherlands,+31 70 327 6325,http://www.rodekruis.nl/,https://maps.google.com/?cid=5925160792551876161,Zuid-Holland,Leidschendam-Voorburg
17,ChIJnao4llq_xUcR57ip61Qs2yo,The Netherlands Red Cross Society Branch Katwijk,"Prins Hendrikkade 12, 2225 TZ Katwijk aan Zee, Netherlands",52.2053233,4.4074919,Netherlands,+31 6 20226865,http://www.rodekruiskatwijk.nl/,https://maps.google.com/?cid=3088110712735250663,Zuid-Holland,Katwijk
19,ChIJUz8wZ0i3xUcRM2oIIFZOq5w,Het Haagse Rode Kruis,"Koninginnegracht 92, 2514 AK Den Haag, Netherlands",52.0937122,4.3084506,Netherlands,unknown,https://www.rodekruis.nl/den-haag-rijswijk/nieuwsbericht/rode-kruis-gala-2018/,https://maps.google.com/?cid=11289203022745856563,Zuid-Holland,Den Haag
0,ChIJzXb3vlrGxUcRcCeay8khnp0,Rode Kruis Leiden e.o.,"Apollolaan 1B, 2324 BR Leiden, Netherlands",52.1396633,4.4764618,Netherlands,+31 71 531 3705,http://www.rodekruis.nl/leiden,https://maps.google.com/?cid=11357552460862990192,Zuid-Holland,Leiden
2,ChIJxwMvlTHJxUcRWvLyeV01Alg,The Netherlands Red Cross Society,"Clauslaan 2 a, 2713 VN Zoetermeer, Netherlands",52.0549052,4.4873572,Netherlands,+31 79 316 3804,http://www.rodekruis.nl/zoetermeer,https://maps.google.com/?cid=6341689900885275226,Zuid-Holland,Zoetermeer
3,ChIJ64CvCH9SxEcRCfCMWS1MBLw,The Netherlands Red Cross Society,"3230 AE Brielle, Netherlands",51.89742099999999,4.166371,Netherlands,+31 10 234 2279,http://www.rodekruis.nl/afdeling/voorneputten,https://maps.google.com/?cid=13548037336696942601,Zuid-Holland,Brielle
4,ChIJ6xecKwi3xUcRtQP9Hwc5y7Q,Verenigingskantoor Nederlandse Rode Kruis,"Anna van Saksenlaan 50, 2593 HT Den Haag, Netherlands",52.0818673,4.34682,Netherlands,+31 70 445 5678,http://www.rodekruis.nl/,https://maps.google.com/?cid=13027569049863521205,Zuid-Holland,Den Haag
5,ChIJw_HjkzvBxUcRVRgimcwDFdQ,The Netherlands Red Cross Society,"Rijksstraatweg 22, 2171 AL Sassenheim, Netherlands",52.2060277,4.489152199999999,Netherlands,+31 71 517 7595,https://www.rodekruis.nl/duin-en-bollenstreek/contact/,https://maps.google.com/?cid=15282125087829006421,Zuid-Holland,Teylingen
7,ChIJKw8TjeSwxUcRzi0MgqEjZMg,Rode Kruis Plantsoen,"Rode Kruis Plantsoen, The Hague, Netherlands",52.07830610000001,4.258348199999999,Netherlands,unknown,unknown,https://maps.google.com/?q=Rode+Kruis+Plantsoen&ftid=0x47c5b0e48d130f2b:0xc86423a1820c2dce,Zuid-Holland,Den Haag
9,ChIJ--0Skl-_xUcR9CVudp9kWt8,The Netherlands Red Cross Society,"Hercules 45, 2221 NE Katwijk aan Zee, Netherlands",52.2133307,4.4193292,Netherlands,+31 71 402 7366,unknown,https://maps.google.com/?cid=16094286854411396596,Zuid-Holland,Katwijk
10,ChIJ_cPo743vxUcRhGiXhZEJDY0,Rode Kruis Haarlem e.o.,"Vergierdeweg 52, 2025 TK Haarlem, Netherlands",52.4145337,4.6521301,Netherlands,+31 23 541 1611,http://www.rodekruis.nl/haarlem,https://maps.google.com/?cid=10163790454661277828,Noord-Holland,Haarlem
14,ChIJQaxKRxfsxUcRXPNLyg-mRRw,Rode Kruis Zandvoort,"Nicolaas Beetslaan 14, 2041 NN Zandvoort, Netherlands",52.3766172,4.5371495,Netherlands,+31 23 571 4345,http://www.rodekruis.nl/,https://maps.google.com/?cid=2037216993203712860,Noord-Holland,Zandvoort
15,ChIJ2yzj8RTwxUcRDNkHTSYI18o,Rode Kruis Afdeling IJmond,"'s-Gravenlust 35b, 1981 AE Velsen-Zuid, Netherlands",52.459385,4.650138,Netherlands,+31 255 532 314,https://www.rodekruis.nl/ijmond/,https://maps.google.com/?cid=14616160076248373516,Noord-Holland,Velsen
18,ChIJ0yHA51rGxUcRL6wSeqeyx48,The Netherlands Red Cross Society,"Apollolaan 1B, 2324 BR Leiden, Netherlands",52.13972,4.476393,Netherlands,+31 70 445 5666,http://www.rodekruis.nl/,https://maps.google.com/?cid=10360445900166442031,Zuid-Holland,Leiden
3,ChIJr6zeX0fOxUcRBT4I66opiKM,The Netherlands Red Cross Society,"Jonkheer van der Welstraat 1, 2751 EM Moerkapelle, Netherlands",52.0454048,4.5760141,Netherlands,+31 79 593 1796,https://rodekruis-moerkapelle.jimdo.com/,https://maps.google.com/?cid=11783714239079267845,Zuid-Holland,Zuidplas
5,ChIJ8z241v9lxkcRqp-y-GHO2HQ,The Netherlands Red Cross Society,"Koningsweg 2, 3582 GE Utrecht, Netherlands",52.0774404,5.1332255,Netherlands,+31 30 252 0134,http://www.rodekruis.nl/utrecht,https://maps.google.com/?cid=8419706423548747690,Utrecht,Utrecht
10,ChIJ-4e7A94WxkcRH-jjLHaF5Oo,The Netherlands Red Cross Society,"Wagenmakerbaan 47, 1315 BC Almere, Netherlands",52.36954129999999,5.214548199999999,Netherlands,+31 36 534 6096,http://www.rodekruisalmere.nl/,https://maps.google.com/?cid=16925800042170935327,Flevoland,Almere
11,ChIJOc41lGATxkcR00P2Txg6xlA,Rode Kruis Gooistreek-BEL,"Torenlaan 11 B, 1402 AT Bussum, Netherlands",52.270744,5.164896,Netherlands,+31 35 692 2622,http://www.rodekruis.nl/gooistreek,https://maps.google.com/?cid=5820403444518110163,Noord-Holland,Gooise Meren
16,ChIJbQDr1ingxUcRpoK6KG4EIKo,Rode Kruis Amstelveen,"DM, Van der Leeklaan 3, Amstelveen, Netherlands",52.2968493,4.855462699999999,Netherlands,+31 20 641 4499,http://www.rodekruis.nl/,https://maps.google.com/?cid=12258803056878715558,Noord-Holland,Amstelveen
17,ChIJNUjv1ftoxkcRmGOX5Ao5j2s,Rode Kruis De Bilt,"Sint Laurensweg 13, 3732 BA De Bilt, Netherlands",52.1122014,5.186173999999999,Netherlands,+31 30 220 1056,http://www.rodekruis.nl/debilt,https://maps.google.com/?cid=7750476202675495832,Utrecht,De Bilt
18,ChIJfZhhi_dmxkcRe1zHOhxm1kA,Rode Kruis Houten,"Jukveld 1, 3993 GA Houten, Netherlands",52.04056989999999,5.1756502,Netherlands,+31 30 605 6100,http://www.rodekruis.nl/,https://maps.google.com/?cid=4672033934874729595,Utrecht,Houten
0,ChIJO2vxphZkxkcRRldGMSA-QQk,Rode Kruis Nieuwegein,"Constructieweg 6, 3433 NN Nieuwegein, Netherlands",52.01287809999999,5.1021252,Netherlands,+31 30 606 7799,http://www.rodekruis.nl/nieuwegein,https://maps.google.com/?cid=666882527814113094,Utrecht,Nieuwegein
1,ChIJ2YQdNuzQxUcRipk7U-0U0fE,Het Nederlandse Rode Kruis - Logistiek Magazijn Boskoop,"Reijerskoop 243, 2771 BK Boskoop, Netherlands",52.0734333,4.676118499999999,Netherlands,+31 172 232 892,http://www.rodekruis.nl/,https://maps.google.com/?cid=17424731442809379210,Zuid-Holland,Alphen aan Den Rijn
2,ChIJbQDr1ingxUcRqCk8DoraACA,The Netherlands Red Cross Society,"Nieuweweg 33B, 2132 CK Hoofddorp, Netherlands",52.3052117,4.6995932,Netherlands,+31 23 562 2614,http://www.rodekruis.nl/haarlemmermeer,https://maps.google.com/?cid=2306083295692859816,Noord-Holland,Haarlemmermeer
3,ChIJ8WOBd5rfxUcRHy9D_Wiu7fQ,The Netherlands Red Cross Society,"Achterberglaan 63, 1422 CX Uithoorn, Netherlands",52.2452468,4.832360899999999,Netherlands,+31 297 564 834,http://www.rodekruis.nl/,https://maps.google.com/?cid=17648954280683712287,Noord-Holland,Uithoorn
4,ChIJK1qr7ehkxkcR7OkfZpzIVus,Rode Kruis IJsselstein,"Duitslandstraat 7, 3402 TJ IJsselstein, Netherlands",52.0233447,5.054117799999999,Netherlands,+31 6 28444177,http://www.rodekruis.nl/ijsselstein,https://maps.google.com/?cid=16957962020964002284,Utrecht,IJsselstein
8,ChIJvW_0p-XaxUcRU0Uhf7-MxnM,Rode Kruis Alphen aan den Rijn e.o.,"Dillenburg 2, 2404 EV Alphen aan den Rijn, Netherlands",52.1334689,4.653008199999999,Netherlands,+31 172 472 113,https://www.rodekruis.nl/alphen-aan-den-rijn/over-onze-afdeling/,https://maps.google.com/?cid=8342510113849951571,Zuid-Holland,Alphen aan Den Rijn
12,ChIJq4JiVRfexUcRsIS6Ycam2mk,Rode Kruis Aalsmeer,"Roerdomplaan 3, 1431 WH Aalsmeer, Netherlands",52.25480899999999,4.762578,Netherlands,+31 297 323 918,http://www.rodekruis.nl/aalsmeer,https://maps.google.com/?cid=7627592289878705328,Noord-Holland,Aalsmeer
13,ChIJjQm9zStexkcRs9vNlzCr33I,Rode Kruis Culemborg,"Otto van Reesweg 10, 4105 AA Culemborg, Netherlands",51.9529831,5.2195081,Netherlands,+31 6 51010518,http://www.rodekruisculemborg.nl/,https://maps.google.com/?cid=8277522865323891635,Gelderland,Culemborg
18,ChIJUVu3Y2toxkcRIanzriRboNY,Rode Kruis Zeist,"Kwartellaan 13, 3704 ET Zeist, Netherlands",52.0922815,5.2135435,Netherlands,+31 30 696 0871,http://www.rodekruis.nl/,https://maps.google.com/?cid=15465461333502437665,Utrecht,Zeist
19,ChIJ_z0VDph1xkcRrUkSN9K32cw,The Netherlands Red Cross Society,"Kerkvaart 2, 3641 EP Mijdrecht, Netherlands",52.206357,4.863594,Netherlands,+31 297 254 231,http://www.rodekruis.nl/stichtsweidegebied,https://maps.google.com/?cid=14761031367178471853,Utrecht,De Ronde Venen
1,ChIJb3xc-XrXxUcRq5_TpQ6ONMo,The Netherlands Red Cross Society,"Koninginneweg 3A, 2411 XK Bodegraven, Netherlands",52.0875867,4.7557543,Netherlands,+31 172 611 454,http://www.rodekruisbodegraven.nl/,https://maps.google.com/?cid=14570426888013193131,Zuid-Holland,Bodegraven-Reeuwijk
3,ChIJJahArxzUxUcR1SoFWjtEwmo,The Netherlands Red Cross Society,"Punt 6, 2801 PZ Gouda, Netherlands",52.0073158,4.7143465,Netherlands,+31 182 235 100,http://www.rodekruisgouda.nl/,https://maps.google.com/?cid=7692786135206275797,Zuid-Holland,Gouda
4,ChIJc3wvS5qJxkcRMqTkNgXFkS4,The Netherlands Red Cross Society,"Kerkelaan 32, 4163 CH Oosterwijk, Netherlands",51.8777453,5.0789642,Netherlands,+31 183 352 511,http://www.rodekruis.nl/,https://maps.google.com/?cid=3355679823554192434,Zuid-Holland,Leerdam
6,ChIJfzMRSrINxkcRWpAmhBbE7-U,Het Nederlandse Rode Kruis afdeling Weesp e.o.,"Amstellandlaan 106, 1382 CH Weesp, Netherlands",52.310392,5.022208,Netherlands,+31 294 413 570,https://www.rodekruis.nl/gooi-en-vechtstreek/evenementen/uitgebreide-cursus-ehbo-weesp/,https://maps.google.com/?cid=16568677155104788570,Noord-Holland,Weesp
8,ChIJ2-rzbOgqxEcReocArBQ2s20,The Netherlands Red Cross Society,"Nieuwe Veer 101, 2959 AN Streefkerk, Netherlands",51.9033317,4.7489849,Netherlands,+31 184 683 567,http://www.rodekruis.nl/,https://maps.google.com/?cid=7904721233378314106,Zuid-Holland,Liesveld
10,ChIJ-_cgc-18xkcRud1UlCuMtGg,Het Nederlandse Rode Kruis,"Vogelzangsekade 19, 3411 JS Lopik, Netherlands",51.9781938,4.972153899999999,Netherlands,+31 348 551 257,https://www.rodekruis.nl/,https://maps.google.com/?cid=7544809394552495545,Utrecht,Lopik
12,ChIJ35fIQWN7xkcR-NGeHqC8BMM,The Netherlands Red Cross Society,"Boveneind Noordzijde 16, 3405 AH Benschop, Netherlands",52.0143076,5.0235297,Netherlands,+31 30 687 7709,http://www.rodekruis.nl/,https://maps.google.com/?cid=14052564133197304312,Utrecht,Lopik
16,ChIJkSYaeVp8xkcRnmSVTZnp5as,Rode Kruis Lopik/Polsbroek,"Maria-Louiselaan 11, 3411 XS Lopik, Netherlands",51.9710731,4.947054100000001,Netherlands,+31 348 551 257,http://www.rodekruis.nl/,https://maps.google.com/?cid=12386563194793321630,Utrecht,Lopik
17,ChIJ8-3vigdkxkcRC1F1XS6YjDo,Rode Kruis Vianen e.o.,"Magnoliastraat 26, 4131 BB Vianen UT, Netherlands",51.9958821,5.1072327,Netherlands,+31 347 778 628,http://www.rodekruis.nl/,https://maps.google.com/?cid=4218914275843199243,Utrecht,Vianen
18,ChIJCeZy-k4sxEcRiu1YBw1HQ7E,Het Nederlandse Rode Kruis - Afdeling Alblasserdam/Oud Alblas,"West Kinderdijk 131A, 2953 XR Alblasserdam, Netherlands",51.87441990000001,4.6349455,Netherlands,+31 78 691 6553,http://www.rodekruis.nl/,https://maps.google.com/?cid=12773131089436274058,Zuid-Holland,Alblasserdam
19,ChIJm57_47-TxkcR475Nd-CO9uo,Rode Kruis De Langstraat,"Jan de Rooijstraat 34, 5171 DS Kaatsheuvel, Netherlands",51.6658991,5.0305693,Netherlands,+31 13 542 5163,https://www.rodekruis.nl/,https://maps.google.com/?cid=16930876943871360739,Noord-Brabant,Loon op Zand
2,ChIJ7XuQ39G9x0cR15moZnQASpo,Rode Kruis Brummen/Eerbeek/Hall/Loenen,"Händelstraat 45, 6961 AB Eerbeek, Netherlands",52.11037779999999,6.0554156,Netherlands,+31 313 653 707,https://www.rodekruis.nl/brummen-eerbeek-hall-loenen/contact/,https://maps.google.com/?cid=11117699130056022487,Gelderland,Brummen
4,ChIJb8QU4Yuhx0cRiNxDmA8n3eY,"Rode Kruis Westervoort, Duiven, Groessen en Loo","Eltensestraat 17, 6922 JA Duiven, Netherlands",51.944522,6.0083087,Netherlands,+31 316 266 896,https://www.rodekruis.nl/westervoort-duiven-groessen-loo/,https://maps.google.com/?cid=16635495546509057160,Gelderland,Duiven
7,ChIJdcGp9gOXx0cRFBdM7wf-Dgc,Rode Kruis,"Van Hogendorpstraat 10, 6951 ER Dieren, Netherlands",52.0525252,6.0990191,Netherlands,unknown,https://www.rodekruis.nl/veluwezoom/onze-activiteiten/ehbo/,https://maps.google.com/?cid=508623117972412180,Gelderland,Rheden
11,ChIJc7zJYw6Kx0cRxY94ya9Gv94,Rode Kruis Berkelland,"Haarloseweg 2 -3, 7271 BT Borculo, Netherlands",52.111051,6.5229572,Netherlands,+31 545 274 558,http://www.rodekruis.nl/berkelland,https://maps.google.com/?cid=16050625317785079749,Gelderland,Berkelland
15,ChIJd-vE_uT2x0cRWOSpxKg81cs,Rode Kruis Rijssen,"Roelf Bosmastraat 47, 7462 MZ Rijssen, Netherlands",52.3018463,6.500569199999999,Netherlands,unknown,http://www.rodekruis.nl/twente,https://maps.google.com/?cid=14687712455290381400,Overijssel,Rijssen-Holten
17,ChIJMxwoJLIPuEcR0lOb9GKGLV8,Rode Kruis Borne,"Brugstraatje 4, 7622 EL Borne, Netherlands",52.3010331,6.7586944,Netherlands,+31 74 266 3287,https://www.rodekruis.nl/twente/over-onze-afdeling/,https://maps.google.com/?cid=6858285567123870674,Overijssel,Borne
18,ChIJx_5znjnAx0cRUf5Buz7kqFs,Rode Kruis,"Leidekkersdreef 12, 7328 AT Apeldoorn, Netherlands",52.196103,5.9876789,Netherlands,+31 55 543 1165,http://www.rodekruis.nl/voorst,https://maps.google.com/?cid=6604779811619602001,Gelderland,Apeldoorn
19,ChIJFbyVUrVyuEcRb4dhQ-Pudzk,Rode Kruis Haaksbergen,"Adriaen Brouwerstraat 10, 7483 CP Haaksbergen, Netherlands",52.1612477,6.7276769,Netherlands,+31 53 477 0962,http://www.rodekruis.nl/twente,https://maps.google.com/?cid=4141041042245912431,Overijssel,Haaksbergen
0,ChIJ6wOTCxgGuEcR3nKw4aIk5AY,Rode Kruis,"Hofkampstraat 102, 7607 NJ Almelo, Netherlands",52.35330039999999,6.6735612,Netherlands,+31 546 815 973,http://www.rodekruis.nl/twente,https://maps.google.com/?cid=496562140907336414,Overijssel,Almelo
1,ChIJr7Pe-UEKuEcRt1zBHi6qgs8,Rode Kruis Hof van Twente,"Kloosterlaan 25, 7471 BA Goor, Netherlands",52.2363423,6.5911715,Netherlands,+31 547 275 902,http://www.rodekruishofvantwente.nl/,https://maps.google.com/?cid=14952700827884674231,Overijssel,Hof van Twente
2,ChIJX4zNkdkJuEcRtEeALZI_91k,Rode Kruis Wierden,"Voormors 52, 7468 HB Enter, Netherlands",52.2935036,6.5826144,Netherlands,+31 547 383 886,http://www.rodekruis.nl/twente,https://maps.google.com/?cid=6482720085684275124,Overijssel,Wierden
3,ChIJC6BM_2Txx0cRobnfiOiibQI,Rode Kruis Holten,"Oranjestraat 40, 7451 CD Holten, Netherlands",52.2795628,6.426685699999999,Netherlands,+31 548 364 262,http://www.rodekruis.nl/twente,https://maps.google.com/?cid=174975080149793185,Overijssel,Rijssen-Holten
5,ChIJPxZqmUWtx0cRk3UjfhuxSiE,Rode Kruis Ede e.o.,"Klinkenbergerweg 30C, 6711 MK Ede, Netherlands",52.040259,5.670951,Netherlands,+31 6 54640869,http://www.rodekruisede.nl/index.php,https://maps.google.com/?cid=2398924483166696851,Gelderland,Ede
6,ChIJd8hS3wj6x0cRT51kmizufvY,Rode Kruis Hellendoorn - Nijverdal,"Rembrandtplein 21, 7442 KH Nijverdal, Netherlands",52.360038,6.4665313,Netherlands,+31 548 654 137,http://www.rodekruis.nl/afdeling/hellendoorn-nijverdal,https://maps.google.com/?cid=17761895855732071759,Overijssel,Hellendoorn
7,ChIJnXIB0BvFx0cRILgj-4WytaY,Rode Kruis Epe/Heerde,"Lohuizerweg 18, 8162 EX Epe, Netherlands",52.3533195,5.982452299999999,Netherlands,+31 578 613 581,http://www.rodekruis.nl/,https://maps.google.com/?cid=12012703869594482720,Gelderland,Epe
8,ChIJsVBs4lHsx0cRNS39a3fFef4,Rode Kruis Bathmen,"Enklaan 13, 7437 PM Bathmen, Netherlands",52.2483089,6.2799979,Netherlands,+31 570 542 281,http://www.rodekruis.nl/,https://maps.google.com/?cid=18336904474519219509,Overijssel,Deventer
10,ChIJqR62leLlx0cRJlWS0v38BlY,Rode Kruis Salland Midden,"Westdorplaan 132A, 8101 PP Raalte, Netherlands",52.3779141,6.270336599999999,Netherlands,+31 572 358 669,https://www.rodekruis.nl/salland-midden/,https://maps.google.com/?cid=6198920104211797286,Overijssel,Raalte
12,ChIJpcL69YLNx0cRmEhT8jGioa0,Rode Kruis Nunspeet e.o.,"Elburgerweg 11, 8071 TA Nunspeet, Netherlands",52.3825358,5.783679299999999,Netherlands,+31 341 252 700,http://www.rodekruis.nl/,https://maps.google.com/?cid=12511459575214590104,Gelderland,Nunspeet
13,ChIJcT26opOMx0cRNERSyqsfI3I,Red Cross De Graafschap,"Van Drinenstraat 4, 7203 EL Zutphen, Netherlands",52.1500598,6.216526099999999,Netherlands,+31 575 513 470,unknown,https://maps.google.com/?cid=8224452167202915380,Gelderland,Zutphen
14,ChIJJ87_dqVyuEcR9_gZyM87VJk,Rode Kruis,"Veldkampstraat 13, 7481 CZ Haaksbergen, Netherlands",52.15681739999999,6.751481999999999,Netherlands,+31 53 572 8444,https://www.rodekruis.nl/,https://maps.google.com/?cid=11048521549448083703,Overijssel,Haaksbergen
